CustomerID,TotalSpend,TotalOrders,TotalItems,AvgOrderValue,LastPurchase,FirstPurchase,Country,Recency,Lifetime,Segment,CustomerType
14041,141.41,1,94,6.733809523809524,2011-03-18 13:25:00,2011-03-18 13:25:00,United Kingdom,266,0,Low Value,New
14044,646.42,4,304,3.1379611650485435,2011-11-13 12:05:00,2011-02-03 11:39:00,United Kingdom,27,283,Medium Value,Returning
14045,1659.75,4,535,276.625,2011-08-22 15:27:00,2010-12-01 11:32:00,United Kingdom,109,264,Medium Value,Returning
14046,154.99,1,460,11.070714285714287,2011-02-28 14:48:00,2011-02-28 14:48:00,United Kingdom,284,0,Low Value,New
14047,1308.6100000000001,5,381,40.894062500000004,2011-12-01 11:43:00,2010-12-02 10:09:00,United Kingdom,9,364,Medium Value,Returning
14048,409.93,1,288,4.822705882352941,2011-02-07 14:53:00,2011-02-07 14:53:00,United Kingdom,305,0,Medium Value,New
14049,5578.72,4,3808,11.670962343096235,2011-11-23 12:20:00,2011-01-26 11:27:00,United Kingdom,17,301,High Value,Returning
14050,746.36,2,689,13.821481481481483,2011-11-08 10:00:00,2011-08-25 13:46:00,United Kingdom,32,74,Medium Value,Returning
14051,15610.390000000001,23,3756,74.33519047619048,2011-12-09 10:20:00,2010-12-08 12:49:00,United Kingdom,1,365,High Value,Returning
14052,225.35999999999999,1,89,4.024285714285714,2011-11-20 12:30:00,2011-11-20 12:30:00,United Kingdom,20,0,Low Value,New
14053,260.25,2,215,65.0625,2011-08-07 14:27:00,2011-07-03 12:21:00,United Kingdom,124,35,Low Value,Returning
14054,92.46000000000001,1,62,15.410000000000002,2011-10-05 15:49:00,2011-10-05 15:49:00,United Kingdom,65,0,Low Value,New
14055,725.6400000000001,1,216,72.56400000000001,2011-08-25 15:04:00,2011-08-25 15:04:00,United Kingdom,106,0,Medium Value,New
14056,8152.71,23,4252,7.493299632352941,2011-12-08 13:36:00,2011-02-28 15:19:00,United Kingdom,1,282,High Value,Returning
14057,6211.66,17,4873,21.949328621908126,2011-11-16 10:32:00,2010-12-14 12:11:00,United Kingdom,24,336,High Value,Returning
14059,183.6,1,128,22.95,2011-03-18 10:06:00,2011-03-18 10:06:00,United Kingdom,267,0,Low Value,New
14060,6140.42,19,5386,30.39811881188119,2011-12-05 12:29:00,2010-12-02 12:11:00,United Kingdom,5,368,High Value,Returning
14062,10464.85,12,5593,94.27792792792793,2011-11-30 10:04:00,2010-12-10 15:56:00,United Kingdom,10,354,High Value,Returning
14064,1334.34,5,1772,17.329090909090908,2011-11-10 13:14:00,2011-03-10 12:59:00,United Kingdom,29,245,Medium Value,Returning
14066,152.55,1,45,21.792857142857144,2011-03-18 12:21:00,2011-03-18 12:21:00,United Kingdom,267,0,Low Value,New
14067,374.7,2,361,7.2057692307692305,2011-10-07 10:21:00,2011-09-04 12:00:00,United Kingdom,64,32,Medium Value,Returning
14068,265.85,1,73,11.077083333333334,2011-01-23 16:02:00,2011-01-23 16:02:00,United Kingdom,320,0,Low Value,New
14071,1437.57,8,994,4.450681114551084,2011-12-06 12:27:00,2011-03-20 11:33:00,United Kingdom,4,261,Medium Value,Returning
14073,151.04,1,130,11.618461538461538,2011-11-07 15:49:00,2011-11-07 15:49:00,United Kingdom,32,0,Low Value,New
14075,942.26,3,754,21.913023255813954,2011-12-05 08:38:00,2011-03-23 16:35:00,United Kingdom,5,256,Medium Value,Returning
14076,118.67,1,79,2.6970454545454547,2011-08-02 15:19:00,2011-08-02 15:19:00,United Kingdom,129,0,Low Value,New
14077,499.42,5,268,11.890952380952381,2011-10-30 12:35:00,2011-03-10 15:52:00,United Kingdom,41,233,Medium Value,Returning
14078,1049.37,6,310,16.144153846153845,2011-08-30 12:16:00,2010-12-01 12:54:00,United Kingdom,102,271,Medium Value,Returning
14079,375.1,1,301,31.258333333333336,2011-08-07 12:10:00,2011-08-07 12:10:00,United Kingdom,125,0,Medium Value,New
14080,45.599999999999994,1,48,11.399999999999999,2011-11-07 11:09:00,2011-11-07 11:09:00,United Kingdom,33,0,Low Value,New
14081,921.62,2,592,6.1441333333333334,2011-02-10 16:17:00,2010-12-05 15:47:00,United Kingdom,302,67,Medium Value,Returning
14082,182.25,1,110,6.2844827586206895,2010-12-10 11:02:00,2010-12-10 11:02:00,United Kingdom,365,0,Low Value,New
14083,1002.9,9,705,5.6661016949152545,2011-12-05 13:14:00,2010-12-03 12:24:00,United Kingdom,4,367,Medium Value,Returning
14085,4421.29,18,3177,9.868950892857143,2011-12-07 13:46:00,2010-12-06 12:39:00,United Kingdom,2,366,High Value,Returning
14087,191.47,1,250,2.8157352941176472,2011-12-07 12:41:00,2011-12-07 12:41:00,United Kingdom,3,0,Low Value,New
14088,50491.81,13,12665,85.7246349745331,2011-11-29 16:16:00,2011-01-21 13:07:00,United Kingdom,10,312,High Value,Returning
14089,158.75,1,133,12.211538461538462,2011-10-14 10:38:00,2011-10-14 10:38:00,United Kingdom,57,0,Low Value,New
14090,76.32000000000001,1,72,76.32000000000001,2011-01-19 10:51:00,2011-01-19 10:51:00,United Kingdom,325,0,Low Value,New
14092,4076.9100000000003,14,2066,19.050981308411217,2011-12-02 12:13:00,2010-12-16 15:47:00,United Kingdom,8,350,High Value,Returning
14093,433.86,1,391,4.3386000000000005,2011-11-27 16:27:00,2011-11-27 16:27:00,United Kingdom,12,0,Medium Value,New
14096,65164.79,17,16352,12.749909998043435,2011-12-05 17:17:00,2011-08-30 10:49:00,United Kingdom,4,97,High Value,Returning
14098,147.35,1,104,7.016666666666667,2011-11-03 10:13:00,2011-11-03 10:13:00,United Kingdom,37,0,Low Value,New
14099,3104.17,11,2179,12.41668,2011-11-23 13:53:00,2010-12-20 11:14:00,United Kingdom,16,338,High Value,Returning
14100,191.95,1,63,7.678,2011-07-25 11:01:00,2011-07-25 11:01:00,United Kingdom,138,0,Low Value,New
14101,5976.79,6,6942,170.76542857142857,2011-09-27 12:28:00,2011-01-17 13:09:00,United Kingdom,74,252,High Value,Returning
14102,1105.8799999999999,5,769,19.066896551724135,2011-12-04 15:38:00,2011-10-26 12:46:00,United Kingdom,5,39,Medium Value,Returning
14104,216.21,2,72,10.295714285714286,2011-07-08 12:50:00,2011-06-27 12:49:00,United Kingdom,155,11,Low Value,Returning
14105,1266.23,1,800,17.111216216216217,2011-04-14 17:58:00,2011-04-14 17:58:00,United Kingdom,239,0,Medium Value,New
14107,2703.23,7,1793,21.977479674796747,2011-10-19 12:12:00,2010-12-10 13:29:00,United Kingdom,52,312,High Value,Returning
14108,597.91,2,381,17.585588235294118,2011-11-09 10:41:00,2011-08-30 11:32:00,United Kingdom,31,70,Medium Value,Returning
14109,144.2,1,88,16.022222222222222,2011-09-28 10:18:00,2011-09-28 10:18:00,United Kingdom,73,0,Low Value,New
14110,5683.15,12,2445,36.66548387096774,2011-12-06 12:26:00,2011-03-18 09:59:00,United Kingdom,4,263,High Value,Returning
14111,692.85,4,458,69.285,2011-11-25 13:44:00,2011-04-12 11:36:00,United Kingdom,14,227,Medium Value,Returning
14112,2915.15,7,1651,18.2196875,2011-11-17 12:30:00,2011-03-09 11:28:00,United Kingdom,23,253,High Value,Returning
14113,1840.42,4,745,54.13,2011-12-06 12:18:00,2010-12-20 12:14:00,United Kingdom,4,351,High Value,Returning
14114,386.53,2,101,25.768666666666665,2011-03-11 09:42:00,2011-01-13 11:05:00,United Kingdom,274,56,Medium Value,Returning
14116,1382.74,5,707,19.204722222222223,2011-11-20 10:29:00,2011-08-10 12:44:00,United Kingdom,20,101,Medium Value,Returning
14117,90.0,1,72,30.0,2011-07-19 09:49:00,2011-07-19 09:49:00,United Kingdom,144,0,Low Value,New
14121,2780.15,4,2082,17.485220125786164,2011-12-06 12:19:00,2011-10-11 10:39:00,United Kingdom,4,56,High Value,Returning
14124,419.58,1,1618,83.916,2011-09-16 13:32:00,2011-09-16 13:32:00,United Kingdom,84,0,Medium Value,New
14125,2720.63,3,1628,16.38933734939759,2011-11-29 12:47:00,2011-09-22 15:40:00,United Kingdom,11,67,High Value,Returning
14126,706.1300000000001,3,508,47.07533333333334,2011-12-02 11:45:00,2011-11-29 12:21:00,United Kingdom,8,2,Medium Value,Returning
14127,709.71,3,321,16.129772727272726,2011-08-09 10:49:00,2011-02-02 12:26:00,United Kingdom,123,187,Medium Value,Returning
14128,637.5,2,564,13.858695652173912,2011-10-10 12:00:00,2011-03-29 10:49:00,United Kingdom,61,195,Medium Value,Returning
14129,1123.8600000000001,5,592,21.61269230769231,2011-12-08 11:02:00,2011-03-24 08:44:00,United Kingdom,2,259,Medium Value,Returning
14130,480.91,1,257,7.286515151515152,2011-01-24 16:05:00,2011-01-24 16:05:00,United Kingdom,319,0,Medium Value,New
14132,3586.03,11,3368,17.93015,2011-12-07 13:35:00,2011-06-09 12:04:00,United Kingdom,2,181,High Value,Returning
14133,605.64,3,348,21.63,2011-08-02 11:34:00,2011-01-28 11:27:00,United Kingdom,130,186,Medium Value,Returning
14135,4690.31,15,3850,35.00231343283583,2011-12-08 11:38:00,2010-12-02 10:27:00,United Kingdom,2,371,High Value,Returning
14138,965.88,2,600,20.997391304347826,2011-12-08 12:44:00,2011-10-07 09:38:00,United Kingdom,2,62,Medium Value,Returning
14139,415.82,1,510,15.993076923076924,2011-10-24 13:34:00,2011-10-24 13:34:00,United Kingdom,46,0,Medium Value,New
14140,935.05,2,811,14.167424242424241,2011-12-06 09:05:00,2011-11-08 11:20:00,United Kingdom,4,27,Medium Value,Returning
14141,915.13,4,355,22.87825,2011-12-07 09:53:00,2011-08-26 14:40:00,United Kingdom,3,102,Medium Value,Returning
14142,311.81,1,313,14.173181818181819,2010-12-01 16:33:00,2010-12-01 16:33:00,United Kingdom,373,0,Medium Value,New
14143,115.8,1,30,16.54285714285714,2011-07-29 09:48:00,2011-07-29 09:48:00,United Kingdom,134,0,Low Value,New
14145,3742.2,4,756,340.2,2011-10-24 12:10:00,2011-05-06 13:01:00,United Kingdom,47,170,High Value,Returning
14146,4191.0,5,2437,19.957142857142856,2011-12-01 10:18:00,2010-12-17 15:52:00,United Kingdom,9,348,High Value,Returning
14147,483.4,2,108,96.67999999999999,2011-09-22 18:10:00,2011-02-27 11:42:00,United Kingdom,78,207,Medium Value,Returning
14148,157.2,1,16,52.4,2011-04-20 12:02:00,2011-04-20 12:02:00,United Kingdom,234,0,Low Value,New
14149,446.62,1,218,15.950714285714286,2011-05-03 09:44:00,2011-05-03 09:44:00,United Kingdom,221,0,Medium Value,New
14150,658.64,2,496,25.33230769230769,2011-11-04 10:05:00,2010-12-15 10:04:00,United Kingdom,36,324,Medium Value,Returning
14152,621.29,2,711,12.67938775510204,2011-09-25 12:54:00,2011-04-19 15:46:00,United Kingdom,75,158,Medium Value,Returning
14154,1345.62,2,465,25.87730769230769,2011-04-14 16:26:00,2011-04-14 15:58:00,United Kingdom,239,0,Medium Value,Returning
14155,118.75,1,25,19.791666666666668,2011-03-18 14:13:00,2011-03-18 14:13:00,United Kingdom,266,0,Low Value,New
14156,117210.08,55,57768,84.02156272401434,2011-11-30 10:54:00,2010-12-03 11:48:00,Eire,10,361,High Value,Returning
14157,424.89000000000004,2,271,9.236739130434783,2011-11-20 11:32:00,2011-02-27 13:04:00,United Kingdom,20,265,Medium Value,Returning
14158,507.65999999999997,1,781,12.381951219512194,2011-10-30 15:08:00,2011-10-30 15:08:00,United Kingdom,40,0,Medium Value,New
14159,4630.35,11,4348,3.9407234042553196,2011-11-20 12:36:00,2010-12-12 11:17:00,United Kingdom,20,343,High Value,Returning
14161,1097.6200000000001,3,450,10.554038461538463,2011-05-08 11:41:00,2010-12-05 13:18:00,United Kingdom,216,153,Medium Value,Returning
14162,289.36,2,142,11.5744,2011-06-19 11:36:00,2011-02-20 12:32:00,United Kingdom,174,118,Low Value,Returning
14163,2445.91,4,893,47.036730769230765,2011-09-13 15:18:00,2011-04-14 17:33:00,United Kingdom,87,151,High Value,Returning
14164,1631.77,2,1033,56.26793103448276,2011-09-30 12:24:00,2011-09-20 12:18:00,United Kingdom,71,10,Medium Value,Returning
14165,120.44,1,53,5.0183333333333335,2011-03-09 12:39:00,2011-03-09 12:39:00,United Kingdom,276,0,Low Value,New
14167,562.59,4,147,11.251800000000001,2011-10-31 14:29:00,2011-01-12 15:44:00,United Kingdom,39,291,Medium Value,Returning
14171,363.79,1,167,6.272241379310345,2011-09-02 16:43:00,2011-09-02 16:43:00,United Kingdom,98,0,Medium Value,New
14173,450.84,4,150,15.546206896551723,2011-11-29 11:54:00,2011-05-04 14:03:00,United Kingdom,11,208,Medium Value,Returning
14174,134.46,1,94,5.171538461538462,2011-11-06 13:17:00,2011-11-06 13:17:00,United Kingdom,33,0,Low Value,New
14175,3222.3,3,1515,21.626174496644296,2011-10-11 11:55:00,2011-01-14 12:22:00,United Kingdom,60,269,High Value,Returning
14176,576.9000000000001,4,209,18.609677419354842,2011-02-15 13:12:00,2010-12-07 11:45:00,United Kingdom,297,70,Medium Value,Returning
14177,549.46,4,204,13.401463414634147,2011-09-14 15:11:00,2011-06-13 11:10:00,United Kingdom,86,93,Medium Value,Returning
14178,1600.26,7,1494,5.032264150943396,2011-12-01 12:01:00,2011-06-10 12:51:00,United Kingdom,9,173,Medium Value,Returning
14179,701.57,2,319,4.46859872611465,2011-10-30 12:07:00,2011-10-18 14:00:00,United Kingdom,41,11,Medium Value,Returning
14180,4748.52,25,719,19.785500000000003,2011-11-29 10:56:00,2010-12-02 13:08:00,United Kingdom,11,361,High Value,Returning
14184,452.89,1,127,18.870416666666667,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,67,0,Medium Value,New
14185,197.65,1,6,65.88333333333334,2011-01-12 13:52:00,2011-01-12 13:52:00,United Kingdom,331,0,Low Value,New
14188,2054.36,6,1162,31.605538461538462,2011-11-09 12:45:00,2011-02-02 13:46:00,United Kingdom,31,279,High Value,Returning
14189,4654.08,15,3937,17.56256603773585,2011-12-07 15:55:00,2010-12-06 11:42:00,United Kingdom,2,366,High Value,Returning
14191,4684.76,13,3662,18.08787644787645,2011-12-08 09:23:00,2011-05-03 10:30:00,United Kingdom,2,218,High Value,Returning
14193,853.39,2,445,20.318809523809524,2011-10-03 09:34:00,2011-03-15 11:38:00,United Kingdom,68,201,Medium Value,Returning
14194,11349.52,21,5840,19.601934369602763,2011-12-05 10:38:00,2011-02-04 14:51:00,United Kingdom,5,303,High Value,Returning
14195,1012.0,2,760,144.57142857142858,2011-05-22 10:29:00,2011-04-01 16:50:00,United Kingdom,202,50,Medium Value,Returning
14196,335.52,1,142,55.919999999999995,2011-08-25 10:25:00,2011-08-25 10:25:00,United Kingdom,107,0,Medium Value,New
14198,701.4,4,290,17.984615384615385,2011-11-21 16:35:00,2011-04-14 14:54:00,United Kingdom,18,221,Medium Value,Returning
14199,185.39999999999998,1,28,92.69999999999999,2011-05-05 13:44:00,2011-05-05 13:44:00,United Kingdom,218,0,Low Value,New
14201,747.44,7,590,20.20108108108108,2011-10-10 13:27:00,2010-12-15 13:25:00,United Kingdom,60,299,Medium Value,Returning
14204,150.61,1,72,3.861794871794872,2011-12-07 13:38:00,2011-12-07 13:38:00,United Kingdom,2,0,Low Value,New
14205,466.7,2,204,19.445833333333333,2011-11-23 10:55:00,2011-03-20 15:07:00,United Kingdom,17,247,Medium Value,Returning
14206,328.15999999999997,1,276,16.407999999999998,2011-04-14 16:38:00,2011-04-14 16:38:00,United Kingdom,239,0,Medium Value,New
14208,151.74,1,114,15.174000000000001,2011-09-06 12:48:00,2011-09-06 12:48:00,United Kingdom,95,0,Low Value,New
14209,2073.43,6,691,23.83252873563218,2011-11-29 10:18:00,2011-01-11 12:56:00,United Kingdom,11,321,High Value,Returning
14210,1905.8400000000001,6,760,18.684705882352944,2011-08-26 12:36:00,2010-12-03 12:43:00,United Kingdom,106,265,High Value,Returning
14211,2241.1,9,1242,20.009821428571428,2011-10-17 13:23:00,2011-02-17 15:50:00,United Kingdom,53,241,High Value,Returning
14212,1070.48,1,1152,118.94222222222223,2011-09-11 12:45:00,2011-09-11 12:45:00,United Kingdom,90,0,Medium Value,New
14214,1004.38,5,751,14.990746268656716,2011-11-09 10:31:00,2011-03-07 12:26:00,United Kingdom,31,246,Medium Value,Returning
14215,1789.72,6,1358,16.57148148148148,2011-11-28 12:19:00,2010-12-06 15:34:00,United Kingdom,12,356,High Value,Returning
14216,1839.3,4,594,31.17457627118644,2011-12-06 14:56:00,2011-11-02 10:51:00,United Kingdom,3,34,High Value,Returning
14217,2004.98,17,689,20.0498,2011-12-08 11:53:00,2010-12-08 13:28:00,United Kingdom,2,364,High Value,Returning
14218,169.48000000000002,1,160,14.123333333333335,2011-10-28 10:00:00,2011-10-28 10:00:00,United Kingdom,43,0,Low Value,New
14219,89.94,1,78,12.848571428571429,2011-12-05 16:23:00,2011-12-05 16:23:00,United Kingdom,4,0,Low Value,New
14220,632.4000000000001,2,272,30.114285714285717,2011-04-06 13:23:00,2010-12-16 18:18:00,United Kingdom,247,110,Medium Value,Returning
14221,3432.8,9,2191,17.78652849740933,2011-10-28 13:42:00,2011-01-04 15:33:00,United Kingdom,42,296,High Value,Returning
14222,683.17,1,607,16.662682926829266,2011-06-15 16:42:00,2011-06-15 16:42:00,United Kingdom,177,0,Medium Value,New
14223,991.13,3,585,16.518833333333333,2011-09-08 13:38:00,2011-03-20 16:02:00,United Kingdom,92,171,Medium Value,Returning
14224,1009.73,4,483,8.93566371681416,2011-08-21 13:24:00,2011-01-23 13:58:00,United Kingdom,110,209,Medium Value,Returning
14226,2214.79,5,1296,33.55742424242424,2011-11-11 11:34:00,2011-03-15 15:36:00,United Kingdom,29,240,High Value,Returning
14227,3350.96,10,1820,19.148342857142858,2011-11-13 15:48:00,2011-02-28 12:27:00,United Kingdom,26,258,High Value,Returning
14229,1547.2,3,610,38.68,2011-10-19 10:04:00,2011-01-10 12:03:00,United Kingdom,52,281,Medium Value,Returning
14231,925.71,3,409,18.514200000000002,2011-06-09 11:05:00,2011-02-24 11:55:00,United Kingdom,184,104,Medium Value,Returning
14232,2048.07,5,1941,17.80930434782609,2011-10-28 11:09:00,2011-03-20 12:44:00,United Kingdom,43,221,High Value,Returning
14233,1462.72,4,680,41.792,2011-10-21 15:54:00,2011-01-26 12:43:00,United Kingdom,49,268,Medium Value,Returning
14234,754.12,4,951,5.130068027210885,2011-11-17 17:53:00,2011-10-13 13:58:00,United Kingdom,22,35,Medium Value,Returning
14235,3144.86,5,1959,39.80835443037975,2011-09-25 14:37:00,2011-03-24 13:23:00,United Kingdom,75,185,High Value,Returning
14236,490.86,2,310,32.724000000000004,2011-09-20 09:13:00,2010-12-02 18:49:00,United Kingdom,81,291,Medium Value,Returning
14237,161.0,1,38,17.88888888888889,2010-12-01 13:20:00,2010-12-01 13:20:00,United Kingdom,373,0,Low Value,New
14238,146.85,1,111,18.35625,2011-01-17 14:40:00,2011-01-17 14:40:00,United Kingdom,326,0,Low Value,New
14239,2380.85,11,993,21.257589285714285,2011-10-27 14:40:00,2011-01-27 14:45:00,United Kingdom,43,272,High Value,Returning
14240,890.34,2,418,21.19857142857143,2011-11-09 13:45:00,2011-04-28 11:40:00,United Kingdom,30,195,Medium Value,Returning
14241,213.70000000000002,1,146,21.37,2011-06-09 11:46:00,2011-06-09 11:46:00,United Kingdom,184,0,Low Value,New
14242,280.55,2,123,17.534375,2011-04-19 11:46:00,2011-01-18 08:53:00,United Kingdom,235,91,Low Value,Returning
14243,2588.77,10,1221,18.360070921985816,2011-12-01 11:12:00,2010-12-09 08:34:00,United Kingdom,9,357,High Value,Returning
14245,1693.45,2,976,15.680092592592594,2011-05-04 08:40:00,2011-03-21 10:41:00,United Kingdom,220,43,High Value,Returning
14246,1474.06,3,804,19.654133333333334,2011-08-21 11:50:00,2011-04-08 08:25:00,United Kingdom,111,135,Medium Value,Returning
14247,136.77,1,47,6.838500000000001,2011-03-06 15:21:00,2011-03-06 15:21:00,United Kingdom,278,0,Low Value,New
14248,302.58,1,102,37.8225,2011-01-25 14:45:00,2011-01-25 14:45:00,United Kingdom,318,0,Low Value,New
14250,1904.05,3,1200,17.153603603603603,2011-12-02 14:30:00,2011-09-11 13:44:00,United Kingdom,7,82,High Value,Returning
14251,2879.7000000000003,5,1674,36.91923076923077,2011-12-08 08:32:00,2011-10-13 12:46:00,United Kingdom,2,55,High Value,Returning
14256,969.0600000000001,2,414,18.284150943396227,2011-03-24 13:17:00,2010-12-10 11:44:00,United Kingdom,260,104,Medium Value,Returning
14257,3099.7200000000003,5,1682,29.242641509433966,2011-10-06 16:54:00,2011-01-25 10:49:00,United Kingdom,64,254,High Value,Returning
14258,12669.98,9,7100,114.14396396396396,2011-11-30 15:27:00,2011-01-06 12:18:00,United Kingdom,9,328,High Value,Returning
14259,120.0,1,68,24.0,2011-07-21 10:44:00,2011-07-21 10:44:00,United Kingdom,142,0,Low Value,New
14261,1163.45,2,406,22.37403846153846,2011-10-20 10:04:00,2011-09-22 10:47:00,United Kingdom,51,27,Medium Value,Returning
14262,2618.23,8,1645,18.3093006993007,2011-12-01 14:17:00,2011-04-13 12:23:00,United Kingdom,8,232,High Value,Returning
14264,333.97,2,70,19.64529411764706,2011-07-08 10:20:00,2011-04-08 12:20:00,United Kingdom,155,90,Medium Value,Returning
14265,530.18,2,330,17.10258064516129,2011-08-22 13:32:00,2011-07-14 09:10:00,Unspecified,109,39,Medium Value,Returning
14267,1516.24,3,530,27.568,2011-06-30 10:09:00,2011-03-24 11:38:00,United Kingdom,163,97,Medium Value,Returning
14270,492.65000000000003,1,197,16.98793103448276,2011-01-12 09:33:00,2011-01-12 09:33:00,United Kingdom,332,0,Medium Value,New
